Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
3/21/2021,AF,Afghanistan,EMRO,10,56103,1,2463
3/22/2021,AF,Afghanistan,EMRO,50,56153,1,2464
3/23/2021,AF,Afghanistan,EMRO,24,56177,2,2466
3/24/2021,AF,Afghanistan,EMRO,15,56192,0,2466
3/25/2021,AF,Afghanistan,EMRO,34,56226,1,2467
3/26/2021,AF,Afghanistan,EMRO,28,56254,0,2467
3/27/2021,AF,Afghanistan,EMRO,36,56290,2,2469
3/28/2021,AF,Afghanistan,EMRO,4,56294,1,2470
3/29/2021,AF,Afghanistan,EMRO,28,56322,2,2472
3/30/2021,AF,Afghanistan,EMRO,62,56384,4,2476
3/31/2021,AF,Afghanistan,EMRO,70,56454,8,2484
4/1/2021,AF,Afghanistan,EMRO,63,56517,5,2489
4/2/2021,AF,Afghanistan,EMRO,55,56572,6,2495
4/3/2021,AF,Afghanistan,EMRO,23,56595,1,2496
4/4/2021,AF,Afghanistan,EMRO,81,56676,1,2497
4/5/2021,AF,Afghanistan,EMRO,41,56717,11,2508
4/6/2021,AF,Afghanistan,EMRO,62,56779,4,2512
4/7/2021,AF,Afghanistan,EMRO,94,56873,0,2512
4/8/2021,AF,Afghanistan,EMRO,70,56943,4,2516
4/9/2021,AF,Afghanistan,EMRO,76,57019,5,2521
4/10/2021,AF,Afghanistan,EMRO,125,57144,0,2521
4/11/2021,AF,Afghanistan,EMRO,16,57160,0,2521
4/12/2021,AF,Afghanistan,EMRO,82,57242,8,2529
4/13/2021,AF,Afghanistan,EMRO,122,57364,0,2529
4/14/2021,AF,Afghanistan,EMRO,128,57492,3,2532
4/15/2021,AF,Afghanistan,EMRO,42,57534,1,2533
4/16/2021,AF,Afghanistan,EMRO,78,57612,2,2535
4/17/2021,AF,Afghanistan,EMRO,109,57721,4,2539
4/18/2021,AF,Afghanistan,EMRO,72,57793,0,2539
4/19/2021,AF,Afghanistan,EMRO,105,57898,7,2546
4/20/2021,AF,Afghanistan,EMRO,139,58037,3,2549
4/21/2021,AF,Afghanistan,EMRO,177,58214,8,2557
4/22/2021,AF,Afghanistan,EMRO,98,58312,4,2561
4/23/2021,AF,Afghanistan,EMRO,230,58542,4,2565
4/24/2021,AF,Afghanistan,EMRO,188,58730,7,2572
4/25/2021,AF,Afghanistan,EMRO,113,58843,10,2582
4/26/2021,AF,Afghanistan,EMRO,172,59015,10,2592
4/27/2021,AF,Afghanistan,EMRO,210,59225,6,2598
4/28/2021,AF,Afghanistan,EMRO,145,59370,13,2611
4/29/2021,AF,Afghanistan,EMRO,206,59576,7,2618
4/30/2021,AF,Afghanistan,EMRO,169,59745,7,2625
5/1/2021,AF,Afghanistan,EMRO,194,59939,6,2631
5/2/2021,AF,Afghanistan,EMRO,183,60122,6,2637
5/3/2021,AF,Afghanistan,EMRO,178,60300,5,2642
5/4/2021,AF,Afghanistan,EMRO,263,60563,6,2648
5/5/2021,AF,Afghanistan,EMRO,234,60797,6,2654
5/6/2021,AF,Afghanistan,EMRO,365,61162,10,2664
5/7/2021,AF,Afghanistan,EMRO,293,61455,9,2673
5/8/2021,AF,Afghanistan,EMRO,300,61755,10,2683
5/9/2021,AF,Afghanistan,EMRO,87,61842,3,2686
5/10/2021,AF,Afghanistan,EMRO,221,62063,12,2698
5/11/2021,AF,Afghanistan,EMRO,340,62403,12,2710
5/12/2021,AF,Afghanistan,EMRO,315,62718,3,2713
5/13/2021,AF,Afghanistan,EMRO,327,63045,8,2721
5/14/2021,AF,Afghanistan,EMRO,310,63355,9,2730
5/15/2021,AF,Afghanistan,EMRO,57,63412,3,2733
5/16/2021,AF,Afghanistan,EMRO,72,63484,9,2742
5/17/2021,AF,Afghanistan,EMRO,114,63598,3,2745
5/18/2021,AF,Afghanistan,EMRO,221,63819,6,2751
5/19/2021,AF,Afghanistan,EMRO,303,64122,11,2762
5/20/2021,AF,Afghanistan,EMRO,453,64575,10,2772
5/21/2021,AF,Afghanistan,EMRO,505,65080,10,2782
5/22/2021,AF,Afghanistan,EMRO,406,65486,10,2792
5/23/2021,AF,Afghanistan,EMRO,242,65728,10,2802
5/24/2021,AF,Afghanistan,EMRO,547,66275,10,2812
5/25/2021,AF,Afghanistan,EMRO,628,66903,24,2836
5/26/2021,AF,Afghanistan,EMRO,840,67743,19,2855
5/27/2021,AF,Afghanistan,EMRO,623,68366,14,2869
5/28/2021,AF,Afghanistan,EMRO,764,69130,12,2881
5/29/2021,AF,Afghanistan,EMRO,981,70111,18,2899
5/30/2021,AF,Afghanistan,EMRO,650,70761,20,2919
5/31/2021,AF,Afghanistan,EMRO,1077,71838,25,2944
6/1/2021,AF,Afghanistan,EMRO,1139,72977,29,2973
6/2/2021,AF,Afghanistan,EMRO,1049,74026,34,3007
6/3/2021,AF,Afghanistan,EMRO,1093,75119,27,3034
6/4/2021,AF,Afghanistan,EMRO,1509,76628,34,3068
6/5/2021,AF,Afghanistan,EMRO,1335,77963,36,3104
6/6/2021,AF,Afghanistan,EMRO,1261,79224,41,3145
6/7/2021,AF,Afghanistan,EMRO,1617,80841,42,3187
6/8/2021,AF,Afghanistan,EMRO,1485,82326,64,3251
6/9/2021,AF,Afghanistan,EMRO,1724,84050,54,3305
6/10/2021,AF,Afghanistan,EMRO,1842,85892,51,3356
6/11/2021,AF,Afghanistan,EMRO,1824,87716,56,3412
6/12/2021,AF,Afghanistan,EMRO,1024,88740,37,3449
6/13/2021,AF,Afghanistan,EMRO,1121,89861,78,3527
6/14/2021,AF,Afghanistan,EMRO,1597,91458,85,3612
6/15/2021,AF,Afghanistan,EMRO,1814,93272,71,3683
6/16/2021,AF,Afghanistan,EMRO,16,93288,0,3683
6/17/2021,AF,Afghanistan,EMRO,3243,96531,159,3842
6/18/2021,AF,Afghanistan,EMRO,2203,98734,92,3934
6/19/2021,AF,Afghanistan,EMRO,1787,100521,96,4030
6/20/2021,AF,Afghanistan,EMRO,1385,101906,92,4122
6/21/2021,AF,Afghanistan,EMRO,1996,103902,93,4215
6/22/2021,AF,Afghanistan,EMRO,1847,105749,78,4293
6/23/2021,AF,Afghanistan,EMRO,2208,107957,73,4366
6/24/2021,AF,Afghanistan,EMRO,1575,109532,86,4452
6/25/2021,AF,Afghanistan,EMRO,2060,111592,67,4519
6/26/2021,AF,Afghanistan,EMRO,1532,113124,75,4594
6/27/2021,AF,Afghanistan,EMRO,1096,114220,56,4650
6/28/2021,AF,Afghanistan,EMRO,1531,115751,80,4730
6/29/2021,AF,Afghanistan,EMRO,1407,117158,64,4794
6/30/2021,AF,Afghanistan,EMRO,1501,118659,77,4871
7/1/2021,AF,Afghanistan,EMRO,1557,120216,91,4962
7/2/2021,AF,Afghanistan,EMRO,1940,122156,86,5048
7/3/2021,AF,Afghanistan,EMRO,1329,123485,59,5107
7/4/2021,AF,Afghanistan,EMRO,1263,124748,92,5199
7/5/2021,AF,Afghanistan,EMRO,1189,125937,84,5283
7/6/2021,AF,Afghanistan,EMRO,1527,127464,77,5360
7/7/2021,AF,Afghanistan,EMRO,1557,129021,55,5415
7/8/2021,AF,Afghanistan,EMRO,1092,130113,62,5477
7/9/2021,AF,Afghanistan,EMRO,1473,131586,84,5561
7/10/2021,AF,Afghanistan,EMRO,1191,132777,77,5638
7/11/2021,AF,Afghanistan,EMRO,801,133578,86,5724
7/12/2021,AF,Afghanistan,EMRO,1075,134653,67,5791
7/13/2021,AF,Afghanistan,EMRO,1236,135889,58,5849
7/14/2021,AF,Afghanistan,EMRO,754,136643,74,5923
7/15/2021,AF,Afghanistan,EMRO,1210,137853,60,5983
7/16/2021,AF,Afghanistan,EMRO,1198,139051,89,6072
7/17/2021,AF,Afghanistan,EMRO,1173,140224,26,6098
7/18/2021,AF,Afghanistan,EMRO,378,140602,49,6147
7/19/2021,AF,Afghanistan,EMRO,897,141499,66,6213
7/20/2021,AF,Afghanistan,EMRO,915,142414,53,6266
7/21/2021,AF,Afghanistan,EMRO,348,142762,27,6293
7/22/2021,AF,Afghanistan,EMRO,421,143183,32,6325
7/23/2021,AF,Afghanistan,EMRO,256,143439,32,6357
7/24/2021,AF,Afghanistan,EMRO,227,143666,36,6393
7/25/2021,AF,Afghanistan,EMRO,205,143871,32,6425
7/26/2021,AF,Afghanistan,EMRO,414,144285,52,6477
7/27/2021,AF,Afghanistan,EMRO,723,145008,38,6515
7/28/2021,AF,Afghanistan,EMRO,544,145552,62,6577
7/29/2021,AF,Afghanistan,EMRO,444,145996,38,6615
7/30/2021,AF,Afghanistan,EMRO,527,146523,62,6677
7/31/2021,AF,Afghanistan,EMRO,631,147154,31,6708
8/1/2021,AF,Afghanistan,EMRO,347,147501,29,6737
8/2/2021,AF,Afghanistan,EMRO,484,147985,37,6774
8/3/2021,AF,Afghanistan,EMRO,587,148572,30,6804
8/4/2021,AF,Afghanistan,EMRO,361,148933,32,6836
8/5/2021,AF,Afghanistan,EMRO,428,149361,28,6864
8/6/2021,AF,Afghanistan,EMRO,449,149810,15,6879
8/7/2021,AF,Afghanistan,EMRO,430,150240,18,6897
8/8/2021,AF,Afghanistan,EMRO,218,150458,11,6908
8/9/2021,AF,Afghanistan,EMRO,320,150778,28,6936
8/10/2021,AF,Afghanistan,EMRO,235,151013,25,6961
8/11/2021,AF,Afghanistan,EMRO,278,151291,17,6978
8/12/2021,AF,Afghanistan,EMRO,272,151563,10,6988
8/13/2021,AF,Afghanistan,EMRO,207,151770,12,7000
8/14/2021,AF,Afghanistan,EMRO,171,151941,10,7010
8/15/2021,AF,Afghanistan,EMRO,92,152033,11,7021
8/16/2021,AF,Afghanistan,EMRO,109,152142,4,7025
8/17/2021,AF,Afghanistan,EMRO,101,152243,6,7031
8/18/2021,AF,Afghanistan,EMRO,120,152363,12,7043
8/19/2021,AF,Afghanistan,EMRO,48,152411,4,7047
8/20/2021,AF,Afghanistan,EMRO,37,152448,7,7054
8/21/2021,AF,Afghanistan,EMRO,49,152497,11,7065
8/22/2021,AF,Afghanistan,EMRO,14,152511,5,7070
8/23/2021,AF,Afghanistan,EMRO,72,152583,6,7076
8/24/2021,AF,Afghanistan,EMRO,77,152660,7,7083
8/25/2021,AF,Afghanistan,EMRO,62,152722,7,7090
8/26/2021,AF,Afghanistan,EMRO,100,152822,3,7093
8/27/2021,AF,Afghanistan,EMRO,138,152960,8,7101
8/28/2021,AF,Afghanistan,EMRO,47,153007,2,7103
8/29/2021,AF,Afghanistan,EMRO,26,153033,6,7109
8/30/2021,AF,Afghanistan,EMRO,115,153148,7,7116
8/31/2021,AF,Afghanistan,EMRO,72,153220,2,7118
9/1/2021,AF,Afghanistan,EMRO,40,153260,5,7123
9/2/2021,AF,Afghanistan,EMRO,46,153306,4,7127
9/3/2021,AF,Afghanistan,EMRO,69,153375,0,7127
9/4/2021,AF,Afghanistan,EMRO,20,153395,1,7128
9/5/2021,AF,Afghanistan,EMRO,28,153423,4,7132
9/6/2021,AF,Afghanistan,EMRO,111,153534,9,7141
9/7/2021,AF,Afghanistan,EMRO,92,153626,3,7144
9/8/2021,AF,Afghanistan,EMRO,110,153736,7,7151
9/9/2021,AF,Afghanistan,EMRO,104,153840,6,7157
9/10/2021,AF,Afghanistan,EMRO,122,153962,7,7164
9/11/2021,AF,Afghanistan,EMRO,20,153982,3,7167
9/12/2021,AF,Afghanistan,EMRO,8,153990,0,7167
9/13/2021,AF,Afghanistan,EMRO,104,154094,2,7169
9/14/2021,AF,Afghanistan,EMRO,86,154180,2,7171
9/15/2021,AF,Afghanistan,EMRO,103,154283,3,7174
9/16/2021,AF,Afghanistan,EMRO,78,154361,9,7183
9/17/2021,AF,Afghanistan,EMRO,126,154487,3,7186
9/18/2021,AF,Afghanistan,EMRO,45,154532,9,7195
9/19/2021,AF,Afghanistan,EMRO,7,154539,4,7199
9/20/2021,AF,Afghanistan,EMRO,46,154585,0,7199
